,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,helpfulness
427,-0.158883199095726,0.36600518226623535,0.12158480286598206,0.1679186075925827,-0.021737972274422646,-0.6974452137947083,0.3037114441394806,0.7513976097106934,-0.38685545325279236,-0.14685918390750885,-0.33828023076057434,-0.5578453540802002,0.09689217805862427,0.14795644581317902,0.17920464277267456,-0.3605392873287201,-0.0064647383987903595,-0.4609123766422272,-0.12416531890630722,-0.8263335227966309,0.10245359688997269,0.2109307497739792,0.302762508392334,-0.16179637610912323,-0.13481946289539337,0.08152440935373306,-0.32620108127593994,-0.2390383929014206,-0.34739652276039124,0.09038988500833511,0.6289555430412292,-0.016354702413082123,0.3069654107093811,-0.48290959000587463,-0.1304859071969986,0.6083546280860901,0.029649049043655396,-0.42315104603767395,-0.29015275835990906,-0.8861966729164124,-0.040361981838941574,-0.1695137619972229,-0.20489656925201416,0.07419166713953018,0.26686736941337585,-0.2554810047149658,-0.28171783685684204,-0.017698178067803383,0.15577293932437897,0.19392363727092743,0.2902103662490845,-0.39986833930015564,-0.009551777504384518,-0.13837122917175293,-0.29307615756988525,0.17490653693675995,0.05424494668841362,-0.14394764602184296,-0.5691248774528503,0.0938757061958313,0.27462634444236755,0.1282835155725479,0.221913143992424,0.010219048708677292,-0.5531237125396729,0.444170206785202,0.17982347309589386,0.48277708888053894,-0.8465552926063538,0.6045683026313782,-0.36817702651023865,0.3295714557170868,0.5093342661857605,-0.07887689024209976,0.42979517579078674,0.13984394073486328,-0.023609420284628868,-0.22221513092517853,-0.3797398507595062,0.10447615385055542,-0.2017049342393875,-0.1006002426147461,-0.5494793057441711,0.47937023639678955,-0.22267597913742065,0.030770795419812202,0.22464525699615479,0.4916388690471649,0.46173402667045593,0.2929222285747528,0.5641101002693176,0.3133855164051056,0.09398331493139267,0.09467574954032898,0.6169066429138184,0.3992966115474701,0.057958852499723434,-0.28247806429862976,0.1775069683790207,-0.15516851842403412,False
432,-0.17277924716472626,0.34435275197029114,0.11410533636808395,0.14496064186096191,-0.022891974076628685,-0.6813285946846008,0.2908124029636383,0.7263718843460083,-0.3594891130924225,-0.1704438179731369,-0.2994707226753235,-0.5249742269515991,0.06231077015399933,0.1351804882287979,0.17202182114124298,-0.32875221967697144,0.010279495269060135,-0.43782106041908264,-0.12448960542678833,-0.7713481783866882,0.08990056812763214,0.19591861963272095,0.28896522521972656,-0.16423729062080383,-0.12320301681756973,0.07001577317714691,-0.31842273473739624,-0.2139015793800354,-0.319232702255249,0.09588349610567093,0.6144319772720337,-0.027313178405165672,0.29364442825317383,-0.4669091999530792,-0.10479427129030228,0.5859191417694092,0.06506215780973434,-0.3723023533821106,-0.25471031665802,-0.8071717619895935,-0.012079811654984951,-0.17530806362628937,-0.20135577023029327,0.07623019069433212,0.25184983015060425,-0.22287766635417938,-0.2572636008262634,-0.010433860123157501,0.1418534368276596,0.1957443505525589,0.2992248833179474,-0.3956447243690491,-0.00463520735502243,-0.12166986614465714,-0.2876267433166504,0.19073933362960815,0.07628566771745682,-0.11412696540355682,-0.5387716293334961,0.106423020362854,0.23727908730506897,0.14178428053855896,0.2168079912662506,-0.008434060961008072,-0.5040555000305176,0.4078950583934784,0.1808365434408188,0.45389309525489807,-0.7871654629707336,0.5652615427970886,-0.3459283411502838,0.2942206561565399,0.48249930143356323,-0.056142404675483704,0.41631799936294556,0.126006081700325,-0.04487565532326698,-0.20255166292190552,-0.3488476276397705,0.1011027991771698,-0.19542406499385834,-0.06546352803707123,-0.5003751516342163,0.45405450463294983,-0.21502332389354706,0.024315424263477325,0.2179432511329651,0.45491719245910645,0.43668287992477417,0.28237900137901306,0.5295780301094055,0.30163049697875977,0.0836438313126564,0.07430168241262436,0.5909537672996521,0.3773895800113678,0.07700838148593903,-0.27975550293922424,0.14641790091991425,-0.14816515147686005,True
433,-0.17037932574748993,0.37470054626464844,0.11744222790002823,0.16339756548404694,-0.025543829426169395,-0.7182785272598267,0.30814582109451294,0.7752962708473206,-0.3895229995250702,-0.16197124123573303,-0.33693093061447144,-0.5643367171287537,0.09564007073640823,0.15736067295074463,0.17446225881576538,-0.3682733178138733,0.003001595614477992,-0.4701104760169983,-0.12280499935150146,-0.8421700596809387,0.10351340472698212,0.21351619064807892,0.3002580404281616,-0.16726116836071014,-0.1292203664779663,0.07226866483688354,-0.3297174572944641,-0.24350444972515106,-0.35063472390174866,0.09097862243652344,0.6407151818275452,-0.014702570624649525,0.31535786390304565,-0.4967469274997711,-0.133986234664917,0.6245070099830627,0.03402496129274368,-0.4320087432861328,-0.2921164035797119,-0.9052141308784485,-0.04266856610774994,-0.1692790985107422,-0.20679640769958496,0.07577673345804214,0.26400214433670044,-0.2543187141418457,-0.2816009223461151,-0.013861464336514473,0.1505121886730194,0.2076253443956375,0.3022240400314331,-0.4081602096557617,-0.017732542008161545,-0.13511978089809418,-0.2951853275299072,0.1807604730129242,0.06391040980815887,-0.14917528629302979,-0.590488076210022,0.09737901389598846,0.2784069776535034,0.14103735983371735,0.22496351599693298,0.004541766829788685,-0.5624334216117859,0.44193369150161743,0.18271353840827942,0.48874765634536743,-0.8571395874023438,0.6164473295211792,-0.36445704102516174,0.33167320489883423,0.5186991095542908,-0.07770848274230957,0.4464351236820221,0.13981680572032928,-0.024093616753816605,-0.22219610214233398,-0.3923620581626892,0.11050701141357422,-0.20226220786571503,-0.0852508693933487,-0.5573636293411255,0.49348998069763184,-0.2297791987657547,0.0314229317009449,0.2270311564207077,0.5045601725578308,0.465883731842041,0.3076622486114502,0.5836135149002075,0.32455769181251526,0.0904342457652092,0.09981483966112137,0.6264811754226685,0.41158437728881836,0.05673966556787491,-0.29733794927597046,0.17652611434459686,-0.15540888905525208,False
438,-0.14655792713165283,0.33641156554222107,0.10830116271972656,0.14808817207813263,-0.02437424473464489,-0.6522171497344971,0.2863675057888031,0.706997275352478,-0.35104891657829285,-0.15088246762752533,-0.2970227301120758,-0.5097900629043579,0.07183804363012314,0.13205482065677643,0.155903160572052,-0.3286186456680298,0.0006066747009754181,-0.4273659288883209,-0.1124291867017746,-0.7615820169448853,0.10243554413318634,0.19956058263778687,0.27670663595199585,-0.14708134531974792,-0.12138336896896362,0.06786695122718811,-0.30111271142959595,-0.2163228988647461,-0.3164794147014618,0.07993514835834503,0.5735197067260742,-0.016778698191046715,0.28901994228363037,-0.45433735847473145,-0.11893396824598312,0.5596402287483215,0.04597264900803566,-0.3854886293411255,-0.2616143226623535,-0.8116327524185181,-0.033792588859796524,-0.15382665395736694,-0.18675939738750458,0.07098895311355591,0.24651217460632324,-0.22538822889328003,-0.26058143377304077,-0.007575351744890213,0.14086543023586273,0.19217953085899353,0.2732684016227722,-0.3656829595565796,-0.009904090315103531,-0.12901321053504944,-0.26593226194381714,0.16176918148994446,0.05997449532151222,-0.13067546486854553,-0.5318088531494141,0.09169652312994003,0.2465193122625351,0.12640340626239777,0.20584455132484436,0.004421795252710581,-0.5017778277397156,0.4041321575641632,0.16686490178108215,0.44823718070983887,-0.774610161781311,0.5512866377830505,-0.33394911885261536,0.30336564779281616,0.46962687373161316,-0.07720233500003815,0.4092569947242737,0.12879063189029694,-0.015014952048659325,-0.19997093081474304,-0.35048192739486694,0.09823401272296906,-0.18413162231445312,-0.07998649775981903,-0.5041747689247131,0.4496017098426819,-0.211821049451828,0.028873641043901443,0.21793241798877716,0.45440343022346497,0.4198493957519531,0.2760550081729889,0.524382472038269,0.29509788751602173,0.08752806484699249,0.09298662841320038,0.5784732103347778,0.3672468066215515,0.05276072397828102,-0.26520246267318726,0.1562018245458603,-0.13658060133457184,False
441,-0.05735990032553673,0.12136734277009964,0.035290881991386414,0.06165120378136635,0.0003827943583019078,-0.24292084574699402,0.10661561042070389,0.26489511132240295,-0.13631868362426758,-0.04244830831885338,-0.12668873369693756,-0.19819103181362152,0.03397534042596817,0.03969722241163254,0.059390630573034286,-0.11766784638166428,-0.004005047492682934,-0.1578277051448822,-0.04500431567430496,-0.27537378668785095,0.037653613835573196,0.07350225001573563,0.10811393707990646,-0.057299528270959854,-0.054948341101408005,0.028801944106817245,-0.11994576454162598,-0.08572401106357574,-0.11699195951223373,0.04124661162495613,0.22023504972457886,-0.00786578468978405,0.09951752424240112,-0.17094208300113678,-0.04973599687218666,0.20492520928382874,0.013939362950623035,-0.15325699746608734,-0.08665743470191956,-0.3076672852039337,-0.019599515944719315,-0.0641685277223587,-0.06669139117002487,0.035303037613630295,0.08849451690912247,-0.08898627012968063,-0.09427899867296219,-0.009489160031080246,0.04722919315099716,0.06553272157907486,0.10972224920988083,-0.13265740871429443,-0.007482373621314764,-0.04201105982065201,-0.1086203008890152,0.0744553878903389,0.014079808257520199,-0.04529533535242081,-0.19688451290130615,0.029725423082709312,0.08902326971292496,0.04398482292890549,0.0739985927939415,0.008099050261080265,-0.186422660946846,0.1471850723028183,0.07055311650037766,0.16676056385040283,-0.2823846936225891,0.20647753775119781,-0.12391574680805206,0.11743484437465668,0.17288225889205933,-0.031595103442668915,0.1463620513677597,0.05159736052155495,-0.006794540211558342,-0.07652834057807922,-0.13500259816646576,0.04709835723042488,-0.07280786335468292,-0.03480880707502365,-0.19828671216964722,0.1763482242822647,-0.0827639102935791,0.006106335669755936,0.07336040586233139,0.17570890486240387,0.16107147932052612,0.10008079558610916,0.18894930183887482,0.10986939072608948,0.039009857922792435,0.04139350727200508,0.21245291829109192,0.13155245780944824,0.021936994045972824,-0.10902674496173859,0.06342236697673798,-0.05018675699830055,False
445,-0.17025239765644073,0.35770460963249207,0.12379494309425354,0.16630840301513672,-0.022360507398843765,-0.7213950753211975,0.30124589800834656,0.7659521698951721,-0.38089659810066223,-0.15986065566539764,-0.33671998977661133,-0.5615798830986023,0.09746949374675751,0.14912043511867523,0.1769149899482727,-0.3744847774505615,-0.005183970555663109,-0.4742557108402252,-0.11113515496253967,-0.8287081718444824,0.10643267631530762,0.21948768198490143,0.3030383288860321,-0.16564308106899261,-0.1221550926566124,0.07670065760612488,-0.3430365324020386,-0.23211507499217987,-0.35349076986312866,0.10046808421611786,0.6447159647941589,-0.007109778001904488,0.31250813603401184,-0.49830371141433716,-0.12934458255767822,0.6303731203079224,0.037262700498104095,-0.43617990612983704,-0.2883366048336029,-0.9060875773429871,-0.03933323174715042,-0.17955657839775085,-0.19424304366111755,0.07926727086305618,0.27556079626083374,-0.2526736855506897,-0.28451696038246155,-0.005707291420549154,0.15037111937999725,0.1946445256471634,0.31451505422592163,-0.4010891616344452,-0.0019056001910939813,-0.14236915111541748,-0.30718618631362915,0.1905042827129364,0.0501534603536129,-0.13403382897377014,-0.5869773626327515,0.10062822699546814,0.28952649235725403,0.14534509181976318,0.22577160596847534,0.007763656787574291,-0.5474724173545837,0.4318220913410187,0.18586136400699615,0.4912221431732178,-0.8511036038398743,0.6188120245933533,-0.37855613231658936,0.33854803442955017,0.5123540163040161,-0.0806075930595398,0.45921745896339417,0.15091055631637573,-0.03253207355737686,-0.22191110253334045,-0.3815426528453827,0.12552431225776672,-0.19320739805698395,-0.0969826951622963,-0.5646209716796875,0.4926786720752716,-0.23784512281417847,0.03473745286464691,0.22490930557250977,0.4977886378765106,0.4757755994796753,0.3154171109199524,0.5847015380859375,0.3269546329975128,0.0838293731212616,0.09183337539434433,0.6374998688697815,0.3999854028224945,0.05656187981367111,-0.29028961062431335,0.16952399909496307,-0.16582636535167694,False
454,-0.1335064321756363,0.2913692891597748,0.09519913047552109,0.12578149139881134,-0.019864218309521675,-0.5749176144599915,0.24471676349639893,0.6171126365661621,-0.3010801374912262,-0.13182373344898224,-0.2654002010822296,-0.44584718346595764,0.06521787494421005,0.11255937814712524,0.1416986733675003,-0.2923377454280853,-0.0015467168996110559,-0.38218244910240173,-0.0959799513220787,-0.6588985919952393,0.08573893457651138,0.17436492443084717,0.24273832142353058,-0.13413216173648834,-0.10573911666870117,0.06221945211291313,-0.2729165256023407,-0.19224335253238678,-0.27293768525123596,0.07300395518541336,0.5079557299613953,-0.008385483175516129,0.24614357948303223,-0.39724254608154297,-0.10051587224006653,0.493967205286026,0.03413480147719383,-0.33852848410606384,-0.23181693255901337,-0.7118938565254211,-0.026539726182818413,-0.1415819525718689,-0.15528272092342377,0.06372040510177612,0.22113239765167236,-0.19577407836914062,-0.22691123187541962,-0.007127485703676939,0.12044451385736465,0.16284777224063873,0.2519640624523163,-0.32346752285957336,-0.003418972482904792,-0.11455434560775757,-0.24326293170452118,0.14571042358875275,0.048781901597976685,-0.1081041619181633,-0.4654413163661957,0.08115027099847794,0.22168892621994019,0.11253339052200317,0.18535123765468597,0.004367063287645578,-0.4333702623844147,0.34865042567253113,0.14717310667037964,0.3911612331867218,-0.6775301098823547,0.4876590669155121,-0.29981738328933716,0.26010382175445557,0.4093356430530548,-0.0635458305478096,0.35734793543815613,0.11617481708526611,-0.02150115929543972,-0.17508423328399658,-0.30097949504852295,0.09462558478116989,-0.1593428999185562,-0.06939855217933655,-0.44727233052253723,0.3883545696735382,-0.18261981010437012,0.024941563606262207,0.18876798450946808,0.40181949734687805,0.3706357181072235,0.24674324691295624,0.4651583135128021,0.2566833198070526,0.06844484806060791,0.07389672845602036,0.5078332424163818,0.32065674662590027,0.050533782690763474,-0.23096950352191925,0.13127677142620087,-0.1286119669675827,False
461,-0.18331634998321533,0.3782626986503601,0.12776845693588257,0.1638437807559967,-0.021586336195468903,-0.7412370443344116,0.31967735290527344,0.8060210943222046,-0.3983668088912964,-0.17482560873031616,-0.35183602571487427,-0.5817426443099976,0.0788358822464943,0.14919865131378174,0.18376366794109344,-0.38028764724731445,0.002317434875294566,-0.4835420846939087,-0.12340548634529114,-0.8593101501464844,0.10271506011486053,0.2208997905254364,0.3161635398864746,-0.16561944782733917,-0.13512632250785828,0.08176467567682266,-0.3553542494773865,-0.23900604248046875,-0.36197999119758606,0.10542257130146027,0.6670766472816467,-0.019701389595866203,0.32118576765060425,-0.5111982226371765,-0.1297040581703186,0.6433398723602295,0.04751291126012802,-0.4339083433151245,-0.29080164432525635,-0.9159990549087524,-0.028261786326766014,-0.18135732412338257,-0.21657505631446838,0.08202558755874634,0.2701980471611023,-0.2606531083583832,-0.28166332840919495,-0.015344718471169472,0.15320447087287903,0.21604883670806885,0.3279015123844147,-0.4359222650527954,-0.007338064257055521,-0.14449575543403625,-0.3110441565513611,0.19735875725746155,0.0673234611749649,-0.13717769086360931,-0.6033306121826172,0.10930979251861572,0.27342844009399414,0.14836770296096802,0.24051818251609802,-1.5090219676494598e-05,-0.570357084274292,0.45383042097091675,0.20252925157546997,0.5070645213127136,-0.8834102749824524,0.6312944293022156,-0.3817899227142334,0.341736376285553,0.5373216867446899,-0.07994763553142548,0.46316277980804443,0.14959445595741272,-0.03356059640645981,-0.22931577265262604,-0.39988213777542114,0.1149659976363182,-0.21560001373291016,-0.08283960819244385,-0.5719796419143677,0.5152983069419861,-0.24331319332122803,0.0286231879144907,0.24599327147006989,0.5124877691268921,0.4822247326374054,0.31620511412620544,0.5949293375015259,0.33460962772369385,0.09663257002830505,0.09260797500610352,0.65715491771698,0.42211267352104187,0.07844262570142746,-0.302693635225296,0.1774887591600418,-0.1620272547006607,False
464,-0.09692292660474777,0.21089603006839752,0.07627219706773758,0.10347435623407364,-0.01945974864065647,-0.4226754307746887,0.182529017329216,0.4418592154979706,-0.23435364663600922,-0.09738349169492722,-0.2058778554201126,-0.3271254301071167,0.04175082594156265,0.08436033874750137,0.09832683950662613,-0.21924179792404175,-0.0045955185778439045,-0.27581721544265747,-0.08001747727394104,-0.4729447364807129,0.054245855659246445,0.11743767559528351,0.16289862990379333,-0.09798093885183334,-0.08851303160190582,0.037741824984550476,-0.20038658380508423,-0.13819286227226257,-0.19679848849773407,0.05106712505221367,0.3824121356010437,-0.013428494334220886,0.18703696131706238,-0.28174278140068054,-0.07680154591798782,0.3654516041278839,0.03378819301724434,-0.25323423743247986,-0.17057889699935913,-0.520665168762207,-0.011203951202332973,-0.09957955777645111,-0.11194897443056107,0.04805680364370346,0.1646980494260788,-0.1522446870803833,-0.16045257449150085,-0.00800873152911663,0.09100165963172913,0.11008603125810623,0.18361333012580872,-0.24195189774036407,-0.004730731248855591,-0.0885152816772461,-0.17100216448307037,0.10640116035938263,0.04144199937582016,-0.08552539348602295,-0.3474632501602173,0.06134215369820595,0.15528830885887146,0.07994350045919418,0.1420934647321701,-0.006297477055341005,-0.33033281564712524,0.2507481575012207,0.10281684249639511,0.28162312507629395,-0.5025768876075745,0.34318825602531433,-0.21444633603096008,0.19625675678253174,0.2929095923900604,-0.03697427734732628,0.2608119547367096,0.08572036772966385,-0.017045533284544945,-0.13265720009803772,-0.23357631266117096,0.06433361768722534,-0.11203429847955704,-0.04217495024204254,-0.3215482831001282,0.29670649766921997,-0.1326850801706314,0.02414398454129696,0.13160547614097595,0.2888469099998474,0.265021950006485,0.18022486567497253,0.3304063081741333,0.1895524561405182,0.06126675754785538,0.0534990131855011,0.3768490254878998,0.2414688915014267,0.03488598391413689,-0.1676066368818283,0.10877161473035812,-0.08500631153583527,False
468,-0.15906302630901337,0.3610857427120209,0.11408567428588867,0.15176865458488464,-0.03129452466964722,-0.6985225677490234,0.3017560839653015,0.7613689303398132,-0.3825589418411255,-0.16152741014957428,-0.3259463906288147,-0.549174427986145,0.08901911973953247,0.14472222328186035,0.17387104034423828,-0.35565048456192017,-0.0009094239212572575,-0.4604986906051636,-0.11553667485713959,-0.8223678469657898,0.0987405925989151,0.2054985910654068,0.29763519763946533,-0.15944325923919678,-0.13776835799217224,0.07625246047973633,-0.32543638348579407,-0.23996618390083313,-0.33759206533432007,0.09485447406768799,0.6270426511764526,-0.016933858394622803,0.3132154047489166,-0.48261427879333496,-0.12258658558130264,0.6130961775779724,0.03615192323923111,-0.41749659180641174,-0.28658995032310486,-0.8782252073287964,-0.036093659698963165,-0.16725005209445953,-0.20740139484405518,0.08499476313591003,0.26182132959365845,-0.2526317834854126,-0.27849751710891724,-0.016644062474370003,0.14757606387138367,0.19816479086875916,0.2914847731590271,-0.4009481370449066,-0.01340116560459137,-0.13538146018981934,-0.2872391939163208,0.1782614290714264,0.05590377002954483,-0.1426757276058197,-0.5633326768875122,0.09137767553329468,0.26542848348617554,0.1318998634815216,0.2256484180688858,0.00508695375174284,-0.5494289398193359,0.4379895329475403,0.17964652180671692,0.4770551919937134,-0.8368332386016846,0.596924901008606,-0.36060968041419983,0.333248496055603,0.5005504488945007,-0.06937030702829361,0.43798452615737915,0.14595043659210205,-0.02374047040939331,-0.2162563055753708,-0.37894028425216675,0.10957009345293045,-0.196977436542511,-0.08387880772352219,-0.5386172533035278,0.48506760597229004,-0.23110705614089966,0.029198508709669113,0.2250002920627594,0.49069884419441223,0.4551377594470978,0.29593878984451294,0.5673373937606812,0.31583350896835327,0.0885271281003952,0.09768448024988174,0.6110249161720276,0.39244621992111206,0.06449315696954727,-0.28624674677848816,0.1759631186723709,-0.15298469364643097,False
469,-0.1702229529619217,0.35554566979408264,0.11147894710302353,0.15341611206531525,-0.028594940900802612,-0.7000283598899841,0.3012879490852356,0.7497815489768982,-0.38096165657043457,-0.16228996217250824,-0.32410749793052673,-0.5332204103469849,0.07222498208284378,0.13451071083545685,0.17643874883651733,-0.35793936252593994,-0.0023388301488012075,-0.46299925446510315,-0.12164387851953506,-0.8078793883323669,0.09682741016149521,0.20681531727313995,0.2941495478153229,-0.15547357499599457,-0.13150902092456818,0.06918539851903915,-0.32878974080085754,-0.227866068482399,-0.33947670459747314,0.09336117655038834,0.6318931579589844,-0.018541531637310982,0.30141308903694153,-0.48103785514831543,-0.11843279004096985,0.6071860194206238,0.04994165897369385,-0.40190592408180237,-0.27775123715400696,-0.8666903972625732,-0.031053714454174042,-0.17260511219501495,-0.19768327474594116,0.0786808654665947,0.26375812292099,-0.2463778704404831,-0.270826131105423,-0.0066060516983270645,0.14658837020397186,0.20153571665287018,0.3034953773021698,-0.40129777789115906,-0.007129255216568708,-0.12880006432533264,-0.2961842119693756,0.1845444291830063,0.06240331754088402,-0.1324620544910431,-0.5678837299346924,0.09059426933526993,0.2663162648677826,0.14486263692378998,0.22895173728466034,-0.0028041258919984102,-0.5340378880500793,0.42401206493377686,0.18408836424350739,0.4846244752407074,-0.8302035927772522,0.5857570767402649,-0.35994425415992737,0.3267897069454193,0.4987492859363556,-0.07158605009317398,0.43822506070137024,0.14396007359027863,-0.03624171391129494,-0.2037016898393631,-0.3711419999599457,0.1066577211022377,-0.19060485064983368,-0.08149350434541702,-0.5386409163475037,0.4837134778499603,-0.22467951476573944,0.024239197373390198,0.2258002758026123,0.48749813437461853,0.45355358719825745,0.2974850535392761,0.5538164973258972,0.31906649470329285,0.08611103147268295,0.09218490123748779,0.6234520077705383,0.3899952471256256,0.06603439897298813,-0.28898975253105164,0.16805966198444366,-0.15958958864212036,True
472,-0.15315687656402588,0.35154545307159424,0.1057562381029129,0.15172526240348816,-0.016009649261832237,-0.6659630537033081,0.2941708564758301,0.7278316617012024,-0.3637825548648834,-0.13987189531326294,-0.3197583854198456,-0.5342413187026978,0.08642563223838806,0.1396363228559494,0.16847828030586243,-0.3442007601261139,-0.018938539549708366,-0.4448903203010559,-0.10890917479991913,-0.7918086051940918,0.09791414439678192,0.19588270783424377,0.2894819974899292,-0.14907985925674438,-0.12877187132835388,0.07316572964191437,-0.31547677516937256,-0.23236411809921265,-0.3298320770263672,0.07619179785251617,0.6166138052940369,-0.017137113958597183,0.29597437381744385,-0.4610115885734558,-0.12311787903308868,0.5864938497543335,0.025562409311532974,-0.4094541668891907,-0.28193289041519165,-0.8577701449394226,-0.0422370508313179,-0.15944388508796692,-0.20074762403964996,0.07258778810501099,0.25400638580322266,-0.2479153722524643,-0.2644699513912201,-0.0094024408608675,0.14666606485843658,0.18610188364982605,0.28399965167045593,-0.3776710629463196,-0.005526751279830933,-0.13738122582435608,-0.28532564640045166,0.16471952199935913,0.050170086324214935,-0.14060577750205994,-0.5570498108863831,0.0838249921798706,0.2630617916584015,0.12481709569692612,0.21970295906066895,0.008837706409394741,-0.5298709869384766,0.42521798610687256,0.1816999465227127,0.4626055359840393,-0.8155481219291687,0.5864856243133545,-0.35636743903160095,0.3215932846069336,0.48407843708992004,-0.07265166193246841,0.41848957538604736,0.12609368562698364,-0.026044445112347603,-0.2159922868013382,-0.36665838956832886,0.10073252767324448,-0.19518820941448212,-0.09873449802398682,-0.5332803726196289,0.4585905373096466,-0.22424617409706116,0.028477992862462997,0.22353234887123108,0.4689887762069702,0.4317362904548645,0.2778959274291992,0.5471204519271851,0.29865342378616333,0.09368731081485748,0.08263085782527924,0.5934270024299622,0.3859880566596985,0.05918482691049576,-0.2696671783924103,0.16843664646148682,-0.14372804760932922,False
475,-0.14042359590530396,0.2846349775791168,0.08932830393314362,0.12112727761268616,-0.020714621990919113,-0.55098557472229,0.23581662774085999,0.5930072665214539,-0.30103588104248047,-0.12254368513822556,-0.2597618103027344,-0.41886478662490845,0.06264336407184601,0.10504220426082611,0.13642120361328125,-0.28657370805740356,-0.000951273599639535,-0.362811803817749,-0.09710676968097687,-0.6409028172492981,0.08276745676994324,0.1683083176612854,0.23115986585617065,-0.11821578443050385,-0.0931190624833107,0.05669311434030533,-0.2649056911468506,-0.18722069263458252,-0.27306151390075684,0.07474615424871445,0.5010077953338623,-0.008975489996373653,0.24017421901226044,-0.3850240707397461,-0.09394392371177673,0.480923593044281,0.03162388131022453,-0.3272976875305176,-0.21960705518722534,-0.6979917287826538,-0.027128208428621292,-0.139971062541008,-0.14869046211242676,0.05928448587656021,0.21191169321537018,-0.19926950335502625,-0.21357832849025726,-0.0016020687762647867,0.11953150480985641,0.15690767765045166,0.2414686530828476,-0.31526753306388855,-0.008285976946353912,-0.10645332932472229,-0.23274755477905273,0.14572392404079437,0.045792534947395325,-0.10832473635673523,-0.45456328988075256,0.07380223274230957,0.2168792188167572,0.113065205514431,0.18190766870975494,0.001001931494101882,-0.4259387254714966,0.3336227536201477,0.14803476631641388,0.3828410506248474,-0.6592177152633667,0.46925151348114014,-0.29339903593063354,0.25911661982536316,0.3961895704269409,-0.060503363609313965,0.3527042269706726,0.11897893249988556,-0.02412579208612442,-0.16697192192077637,-0.30035480856895447,0.08784783631563187,-0.15277929604053497,-0.06977874040603638,-0.4362749457359314,0.38809114694595337,-0.1769723892211914,0.027231981977820396,0.18157672882080078,0.3902418315410614,0.35897931456565857,0.23453883826732635,0.44692522287368774,0.25356000661849976,0.07127802819013596,0.07348963618278503,0.4886171817779541,0.3172941207885742,0.052959322929382324,-0.22727152705192566,0.13785237073898315,-0.12802986800670624,True
483,-0.16090331971645355,0.35302552580833435,0.10831866413354874,0.15872840583324432,-0.02297932468354702,-0.6801846623420715,0.29303327202796936,0.7423496842384338,-0.37920835614204407,-0.14518898725509644,-0.3370555639266968,-0.5385255217552185,0.08848043531179428,0.1471417248249054,0.1689818650484085,-0.35605406761169434,-0.0027334087062627077,-0.44541582465171814,-0.11129647493362427,-0.8039198517799377,0.10161978006362915,0.20374418795108795,0.2913559079170227,-0.15683043003082275,-0.12367447465658188,0.072121262550354,-0.31843477487564087,-0.2326757311820984,-0.3421548902988434,0.0903741642832756,0.6158197522163391,-0.012977659702301025,0.29586124420166016,-0.47209012508392334,-0.12861454486846924,0.5959886312484741,0.02835327573120594,-0.41318896412849426,-0.2811134159564972,-0.8714733719825745,-0.039882510900497437,-0.16349773108959198,-0.1938730627298355,0.07329514622688293,0.2583446204662323,-0.24113531410694122,-0.26881280541419983,-0.01831209287047386,0.14344146847724915,0.19342458248138428,0.29031866788864136,-0.39750805497169495,-0.013331995345652103,-0.13269589841365814,-0.2871372103691101,0.17639325559139252,0.05115566775202751,-0.14525730907917023,-0.5691003203392029,0.08463206142187119,0.26947343349456787,0.13321049511432648,0.21718989312648773,0.009267856366932392,-0.5373207330703735,0.4303726851940155,0.1800258308649063,0.473256915807724,-0.8200098872184753,0.5911961793899536,-0.35397663712501526,0.32341518998146057,0.4965831935405731,-0.07771087437868118,0.42615702748298645,0.14193089306354523,-0.016965707764029503,-0.20874756574630737,-0.37854722142219543,0.1098371371626854,-0.1922856718301773,-0.09249472618103027,-0.544093906879425,0.47538211941719055,-0.22249263525009155,0.02619386650621891,0.22240988910198212,0.4828592836856842,0.4501933753490448,0.2920246124267578,0.550965428352356,0.3122481107711792,0.0869988203048706,0.09662356227636337,0.6066880822181702,0.39476001262664795,0.06302838772535324,-0.28029343485832214,0.1715366244316101,-0.1497921496629715,False
